Name,Cuisine,URL
Bar Bacan,Argentinian;South American;Mediterranean;Pasta,https://www.ubereats.com/en-CA/toronto/food-delivery/bar-bacan/VHSMp3zDTuKHTGTdvDtuVw
Bar Burrito (2575 St Clair Ave),Mexican;Latin American;New Mexican,https://www.ubereats.com/en-CA/toronto/food-delivery/bar-burrito-2575-st-clair-ave/5j-He4XQS3-XwUC8Tw7Zqw
BarBQ Factory,BBQ;American;Burgers,https://www.ubereats.com/en-CA/toronto/food-delivery/barbq-factory/WZpCxpZwT9qHM6J7JuMh0A
BarBurrito (165 North Queen St),Mexican,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-165-north-queen-st/RAhITrFYRW2DuqSVllerbQ
BarBurrito (Pickering),Mexican;Tex Mex;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-pickering/xfUsBi66R2uwS64zbzoESg
BarBurrito (Woodbridge),Mexican;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-woodbridge/h3MirIK7QL2Sy-WCPLxijw
BarBurrito Mexican Fresh Grill,Mexican;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-mexican-fresh-grill/4wJ1CsJhS5OwTRoWAddbhw
Barburrito (Burnhamthorpe & East Mall),Healthy;Sandwich;Mexican,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-burnhamthorpe-%26-east-mall/42XnbAn2SIaKRV5fn4uyJQ
Barburrito (Hurontario & Bristol),Healthy;Sandwich,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-hurontario-%26-bristol/2lRK0iPrRfu01O87RbC5gw
Barburrito (Major MacKenzie & Vellore Park),Sandwich,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-major-mackenzie-%26-vellore-park/v56BtZ9oSraBT7ivjCpyIQ
Barburrito (Mavis),Mexican;Sandwich,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-mavis/8EKlYY2WTHumP4DSC38ebg
Barburrito (Queen & Dixie),Mexican;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/barburrito-queen-%26-dixie/lJCziekhQbm77H5d0DKKdw
Barque Smokehouse,Best of Toronto;BBQ;Canadian,https://www.ubereats.com/en-CA/toronto/food-delivery/barque-smokehouse/qru4VpZZTs2SWE-FnD8-PA
Basil Box (York U),Healthy;Gluten Free;Vietnamese;Thai,https://www.ubereats.com/en-CA/toronto/food-delivery/basil-box-york-u/rJRUjVnYSVCMCJQ3F_KoHw
Bawarchi Indian Cuisine,Indian;Indian Curry;South Indian,https://www.ubereats.com/en-CA/toronto/food-delivery/bawarchi-indian-cuisine/r05Uou9nT9aM4e58DfYwDA
