(43.65586, -79.455632)
(43.643677, -79.421596)
(43.6606886, -79.4315503)
(43.6663973, -79.3168252)
(43.6508808, -79.3695486)
(43.6561089, -79.3901691)
(43.58284, -79.614143)
(43.768674, -79.187904)
(43.6501568, -79.36062729999999)
(43.6481874, -79.39796910000001)
(43.662648, -79.3100073)
(43.655464, -79.413803)
(43.6509844, -79.411692)
(43.7783502, -79.41484700000001)
(43.72, -79.456519)
(43.75604440000001, -79.4739679)
(43.652543, -79.412428)
(43.654063, -79.646725)
(43.700538, -79.451999)
(43.834797, -79.521154)
(43.616591, -79.543088)
(43.726222, -79.287507)
(43.645683, -79.392693)
(43.7447453, -79.29595119999999)
(43.65381929999999, -79.40149819999999)
(43.826679, -79.350906)
(43.7887263, -79.5862424)
(43.785762, -79.593362)
(43.8063529, -79.4525498)
(43.73669350000001, -79.220068)
(43.8567815, -79.3039721)
(43.62435290000001, -79.5883628)
(43.851563, -79.534796)
(43.5815515, -79.6175495)
(43.654981, -79.606902)
(43.70577, -79.64587)
(43.735617, -79.347584)
(43.8622041, -79.4844718)
(43.8047787, -79.28848219999999)
(43.82809452577097, -79.53703355787502)
(43.674043, -79.470563)
(43.7838827, -79.1865988)
(43.77842, -79.415792)
(43.79535509999999, -79.3198814)
(43.7427984, -79.3084494)
(43.76041550000001, -79.4112158)
(43.6066049, -79.5850135)
(43.6244696, -79.484876)
(43.665176, -79.464258)
(43.761621, -79.22571)
(43.7462956, -79.2931406)
(43.71855700329495, -79.42986691864178)
(43.6243529, -79.5883628)
(43.7478296, -79.52341299999999)
(43.7034114, -79.643733)
(43.568246, -79.665494)
(43.681749, -79.42423)
(43.644014, -79.53358)
(43.693314, -79.557283)
(43.6538341, -79.40154840000001)
(43.6896793, -79.2906429)
(43.759224, -79.227237)
(43.685006982944195, -79.39239552375756)
(43.623095, -79.516756)
(43.798651, -79.202242)
(43.7447453, -79.29595119999999)
(43.649577, -79.365212)
(43.567673, -79.6608071)
(43.7085199, -79.3989279)
(43.6056743, -79.6527543)
(43.8067504, -79.2888581)
(43.7258674, -79.34051529999999)
(43.8594105, -79.43332099999999)
(43.7154601, -79.72169819999999)
(43.7574406, -79.31254849999999)
(43.7738289, -79.49209479999999)
(43.8189308, -79.3306248)
(43.7792036, -79.4171947)
(43.8593407, -79.30470179999999)
(43.803492, -79.4209027)
(43.812819, -79.529321)
(43.560763, -79.576108)
(43.6209004, -79.57254789999999)
(43.8092547, -79.2696046)
(43.6573431, -79.38100779999999)
(43.6561089, -79.3901691)
(43.8105234, -79.45416399999999)
(43.727189, -79.482481)
(43.820529, -79.351261)
(43.5713426, -79.6083555)
(43.6846953, -79.3184395)
(43.6923182, -79.4409185)
(43.6232196, -79.5173811)
(43.757705, -79.235766)
(43.682309, -79.42383)
(43.6553881, -79.3841673)
(43.5675344, -79.6605605)
(43.6244758, -79.5085173)
(43.787369, -79.55946899999999)
(43.7726578, -79.6604601)
(43.680315, -79.338861)
(43.754956, -79.3488879)
(43.5973133, -79.521666)
(43.641568, -79.4251733)
(43.79821473785623, -79.4697460924135)
(43.79934, -79.306647)
(43.668693, -79.305142)
(43.636737, -79.692802)
(43.655374, -79.384412)
(43.834155, -79.520937)
(43.662968, -79.332402)
(43.84870339999999, -79.37431819999999)
(43.6589114, -79.44104639999999)
(43.8004902, -79.30073089999999)
(43.625151, -79.508025)
(43.598549, -79.543809)
(43.69328289999999, -79.3427095)
(43.668948, -79.337464)
(43.750569, -79.584461)
(43.5990616, -79.6539384)
(43.775599, -79.241257)
(43.609924, -79.691822)
(43.8361, -79.0881)
(43.606549, -79.520459)
(43.690121, -79.474278)
(43.768417, -79.190306)
(43.758955, -79.409907)
(43.8238, -79.4259)
(43.7003115, -79.6362625)
(43.734873, -79.419551)
(43.647914, -79.507701)
(43.822761, -79.350643)
(43.736636, -79.2487)
(43.762295, -79.296453)
(43.707112, -79.25067)
(43.588677, -79.592559)
(43.616083, -79.617576)
(43.79719, -79.149177)
(43.775744, -79.322777)
(43.727765, -79.287551)
(43.6447463, -79.39375509999999)
(43.6475111, -79.40086629999999)
(43.7524465, -79.26229359999999)
(43.8335844, -79.55801799999999)
(43.67490799999999, -79.38854099999999)
(43.7541835, -79.4877013)
(43.704178, -79.504465)
(43.768334, -79.472219)
(43.616338, -79.488132)
(43.616749, -79.488022)
(43.645489, -79.4331055)
(43.65881030000001, -79.3846429)
(43.6923182, -79.4409185)
(43.749279, -79.311944)
(43.70899379999999, -79.534504)
(43.649727, -79.48288)
(43.7461469, -79.6914781)
(43.625224, -79.6040702)
(43.726881, -79.288453)
(43.754089, -79.357989)
(43.82006519999999, -79.1147263)
(43.670341, -79.299565)
None
(43.792445, -79.240256)
(43.622319, -79.521924)
(43.78802, -79.54997)
(43.7701, -79.5001)
(43.680443, -79.290258)
(43.679359, -79.341605)
(43.7483048, -79.3485798)
(43.697236, -79.395952)
(43.763313, -79.194133)
(43.6723788, -79.46937779999999)
(43.70027, -79.637187)
(43.6183959, -79.55419750000001)
(43.850831, -79.532017)
(43.6339107, -79.6877016)
(43.647534, -79.392375)
(43.662576, -79.403623)
(43.68876, -79.348551)
(43.6923182, -79.4409185)
(43.69354, -79.349622)
(43.661451, -79.384068)
(43.654455, -79.37921)
(43.676866, -79.449298)
(43.6443885, -79.4184468)
(43.86131229999999, -79.3875766)
(43.7863224, -79.4688943)
(43.829901, -79.541516)
(43.648068, -79.395629)
(43.7143135, -79.4555152)
(43.7332699, -79.4514346)
(43.7886011, -79.5482962)
(43.62316, -79.4837737)
(43.73167, -79.41925)
(43.645185, -79.522495)
(43.677686, -79.350309)
(43.6382366, -79.62200519999999)
(43.609042, -79.696791)
(43.665615, -79.472032)
(43.783743, -79.253186)
(43.619209, -79.55532)
(43.785187, -79.477729)
(43.84962, -79.460301)
(43.672379, -79.469378)
(43.6704961, -79.29845859999999)
(43.813541, -79.344064)
(43.70032399999999, -79.6366476)
(43.72805, -79.294143)
(43.754199, -79.351382)
(43.6868303, -79.4201015)
(43.6258955, -79.5671814)
(43.7099644, -79.53505030000001)
(43.8059679, -79.2779977)
(43.7975828, -79.28335489999999)
(43.8500688, -79.5357892)
(43.7551194, -79.2457185)
(43.7140506, -79.2705012)
(43.6900109, -79.5764556)
(43.7164463, -79.6280283)
(43.8568252, -79.3053302)
(43.7785674, -79.3070463)
(43.6793757, -79.39023209999999)
(43.7346417, -79.4201401)
(43.7596573, -79.4108615)
(43.7324933, -79.45867989999999)
(43.782247, -79.573993)
(43.7206319, -79.6000253)
(43.709282, -79.384985)
(43.764094, -79.399255)
(43.7465646, -79.40657589999999)
(43.649682, -79.429495)
(43.651204, -79.396808)
(43.895473, -79.443608)
(43.8762712, -79.260708)
(43.74909029999999, -79.31171189999999)
(43.598001, -79.518873)
(43.710621, -79.535175)
(43.596786, -79.523473)
(43.792582, -79.444806)
(43.8072167, -79.5502937)
(43.859698, -79.487922)
(43.684514, -79.346937)
(43.6449896, -79.3916949)
(43.750668, -79.542677)
(43.6468439, -79.4196398)
(43.699804, -79.297742)
(43.777294, -79.41459)
(43.770388, -79.500022)
(43.7733444, -79.2561489)
(43.6778697, -79.390132)
(43.8297903, -79.5352166)
(43.66924, -79.335992)
(43.7163316, -79.2609253)
(43.670568, -79.298766)
(43.68869, -79.30015)
(43.638673, -79.445792)
(43.641376, -79.6324023)
(43.760373, -79.411115)
(43.8219517, -79.2984027)
(43.7767257, -79.2344538)
(43.75038, -79.551871)
(43.70768, -79.476088)
(43.772216, -79.185255)
(43.84469, -79.554505)
(43.8019155, -79.4991699)
(43.7493676, -79.27724529999999)
(43.848573, -79.459956)
(43.7601, -79.7173)
(43.690719, -79.576739)
(43.726573, -79.341009)
(43.715358, -79.455335)
(43.611966, -79.581546)
(43.734887, -79.602241)
(43.6079041, -79.6500173)
(43.6711578, -79.46787189999999)
(43.749561, -79.276123)
(43.794384, -79.240118)
(43.578879, -79.653064)
(43.8001959, -79.1984322)
(43.710996, -79.309017)
(43.66647, -79.315087)
(43.734146, -79.707785)
(43.624911, -79.507553)
(43.7121856, -79.5776357)
(43.715958, -79.626561)
(43.7841385, -79.56811429999999)
(43.825708, -79.55555199999999)
(43.7724748, -79.3206211)
(43.895415, -79.443447)
(43.843725, -79.429334)
(43.6242078, -79.490048)
(43.777758, -79.344451)
(43.8823891, -79.4402891)
(43.748014, -79.384171)
(43.665656, -79.38061)
(43.599906601790124, -79.71019822284417)
(43.777878, -79.344654)
(43.594771, -79.533672)
(43.862199, -79.48455)
(43.847303, -79.535043)
(43.861, -79.4344)
(43.835557, -79.253901)
(43.7473428, -79.3846775)
(43.7779901, -79.3440914)
(43.8622328, -79.4845817)
(43.7779901, -79.3440914)
(43.66519940000001, -79.3870812)
(43.747609, -79.3840711)
(43.8622328, -79.4845817)
(43.814631, -79.293251)
(43.640247, -79.4389164)
(43.78099659999999, -79.24742959999999)
(43.62690000000001, -79.50111199999999)
(43.648961, -79.374692)
(43.653794, -79.4016197)
(43.6574044, -79.3808718)
