(43.661137, -79.428627)
(43.678404, -79.349216)
(43.663471, -79.384132)
(43.64481, -79.393578)
(43.647508, -79.400876)
(43.686136, -79.376157)
(43.656933, -79.359192)
(43.655706, -79.384589)
(43.768377, -79.472015)
(43.598518, -79.54406)
(43.640752, -79.401731)
(43.649517, -79.431194)
(43.601107, -79.503592)
(43.648212, -79.389091)
(43.715713, -79.400505)
(43.652195, -79.40728)
(43.653778, -79.395674)
(43.648913, -79.484799)
(43.65168, -79.451402)
(43.525403, -79.684321)
(43.665287, -79.403603)
(43.759247, -79.410759)
(43.795701, -79.419207)
(43.666413, -79.40721)
(43.660609, -79.342965)
(43.64737, -79.403759)
(43.70799, -79.375843)
(43.680413, -79.338419)
(43.606413, -79.520773)
(43.690207, -79.474331)
(43.67116, -79.376242)
(43.658165, -79.397499)
(43.679869, -79.341323)
(43.653904, -79.371645)
(43.678201, -79.348852)
(43.706635, -79.453444)
(43.646625, -79.378897)
(43.654037, -79.369469)
(43.664448, -79.380345)
(43.754269, -79.351428)
(43.652878, -79.35607)
(43.666225, -79.40686)
(43.661667, -79.427849)
(43.657639, -79.402641)
(43.722765, -79.415411)
(43.664697, -79.368437)
(43.648514, -79.397034)
(43.648511, -79.372408)
(43.671017, -79.296059)
(43.648178, -79.389221)
(43.672406, -79.377943)
(43.649677, -79.482933)
(43.643884, -79.39183)
(43.658722, -79.394432)
(43.605653, -79.652839)
(43.644318, -79.401382)
(43.643391, -79.423363)
(43.666965, -79.403381)
(43.679359, -79.341606)
(43.664727, -79.3861)
(43.654934, -79.401894)
(43.648466, -79.655925)
(43.697284, -79.396061)
(43.662562, -79.423689)
(43.651773, -79.405102)
(43.661012, -79.37884)
(43.64755, -79.392616)
(43.670699, -79.38268)
(43.662575, -79.403625)
(43.659378, -79.389793)
(43.762509, -79.410532)
(43.650924, -79.382063)
(43.669405, -79.385839)
(43.692312, -79.440909)
(43.767666, -79.475054)
(43.666492, -79.374701)
(43.659668, -79.436836)
(43.738526, -79.434523)
(43.707024, -79.396042)
(43.662376, -79.383745)
(43.665051, -79.383072)
(43.754778, -79.350171)
(43.647488, -79.390395)
(43.654526, -79.379189)
(43.644384, -79.418406)
(43.657627, -79.402489)
(43.653835, -79.40155)
(43.7859, -79.352711)
(43.66687, -79.403519)
(43.644978, -79.414993)
(43.707497, -79.3955)
(43.647769, -79.3743)
(43.648037, -79.395821)
(43.662117, -79.366756)
(43.647728, -79.396446)
(43.664407, -79.387385)
(43.73327, -79.453623)
(43.666339, -79.406401)
(43.660988, -79.383888)
(43.780178, -79.416405)
(43.665627, -79.472076)
(43.650112, -79.374916)
(43.64006, -79.419815)
(43.62312, -79.483773)
(43.689472, -79.394805)
(43.672395, -79.469185)
(43.670543, -79.298387)
(43.642727, -79.374092)
(43.670616, -79.39016)
(43.663319, -79.330605)
(43.597281, -79.786137)
(43.759988, -79.411541)
(43.666394, -79.316932)
(43.665195, -79.384293)
(43.653438, -79.36925)
(43.665338, -79.380513)
(43.657118, -79.35719)
(43.665979, -79.407899)
(43.711581, -79.399034)
(43.646008, -79.410393)
(43.665634, -79.470268)
(43.764091, -79.399246)
(43.660905, -79.429961)
(43.651225, -79.396802)
(43.647129, -79.393153)
(43.658169, -79.372726)
(43.68988, -79.349281)
(43.598842, -79.612208)
(43.66568, -79.410538)
(43.666617, -79.405858)
(43.669144, -79.386047)
(43.665424, -79.380836)
(43.657955, -79.381371)
(43.596983, -79.523637)
(43.659679, -79.436841)
(43.792463, -79.444737)
(43.63198, -79.614717)
(43.777422, -79.414671)
(43.806237, -79.423224)
(43.640347, -79.436806)
(43.645054, -79.532784)
(43.596522, -79.596869)
(43.683678, -79.392532)
(43.652344, -79.375275)
(43.605149, -79.72868)
(43.777331, -79.414674)
(43.66621, -79.404915)
(43.648713, -79.397123)
(43.77021, -79.500447)
(43.777865, -79.343801)
(43.658637, -79.350358)
(43.676956, -79.397217)
(43.677861, -79.390141)
(43.708015, -79.389687)
(43.704941, -79.388611)
(43.664228, -79.41613)
(43.748832, -79.346859)
(43.671275, -79.294771)
(43.656826, -79.406754)
(43.622316, -79.521867)
(43.623839, -79.512384)
(43.705217, -79.375417)
(43.688681, -79.300177)
(43.636848, -79.397179)
(43.652184, -79.40492)
(43.662119, -79.366846)
(43.638679, -79.445792)
(43.696833, -79.329481)
(43.665981, -79.407746)
(43.645741, -79.410469)
(43.693034, -79.315792)
(43.655823, -79.39373)
(43.654596, -79.400564)
(43.660919, -79.382576)
(43.666892, -79.385375)
(43.662081, -79.406408)
(43.641712, -79.380257)
(43.730217, -79.418534)
(43.647673, -79.378675)
(43.656911, -79.380413)
(43.639988, -79.418835)
(43.608409, -79.650534)
(43.660483, -79.376392)
(43.682927, -79.418465)
(43.66405, -79.380386)
(43.63911, -79.398144)
(43.653808, -79.40715)
(43.664603, -79.412932)
(43.75914, -79.410536)
(43.665638, -79.387712)
(43.74783, -79.384318)
(43.687765, -79.412417)
(43.653603, -79.384006)
(43.594648, -79.53385)
(43.65668, -79.65049)
(43.644623, -79.386758)
(43.646793, -79.382233)
(43.653603, -79.384006)
(43.594845, -79.53395)
(43.75914, -79.410536)
(43.656178, -79.651009)
(43.665638, -79.387712)
(43.74783, -79.384318)
(43.644909, -79.385536)
(43.687765, -79.412417)
